#phrog,mean_vector_sim,sd_vector_sim,num_sequences
phrog_9930,0.9151791,0.0553049,11
phrog_26467,0.90107536,0.056285933,3
phrog_29754,0.9306657,0.0,2
phrog_17862,0.8640803,0.109916426,5
phrog_27779,1.0,3.4412757e-08,3
phrog_30205,0.9995844,0.0,2
phrog_18589,0.8095978,0.05839365,5
phrog_20016,0.8996126,0.05120067,4
phrog_38659,0.96200067,0.0,2
phrog_20770,0.9920854,0.003926973,4
phrog_30563,1.0000001,0.0,2
phrog_26301,0.87804157,0.076063,3
phrog_8390,0.9742384,0.026600182,13
phrog_29032,0.9371998,0.0,2
phrog_36112,0.94522905,0.0,2
phrog_22167,1.0,9.733398e-08,3
phrog_32374,0.9981049,0.0,2
phrog_25608,0.9012024,0.06986048,3
phrog_15913,0.87375677,0.054574694,6
phrog_24516,0.95529073,0.017832045,3
phrog_23279,0.99999994,0.0,3
phrog_34705,1.0,0.0,2
phrog_22173,0.934974,0.04598016,3
phrog_5878,0.9441475,0.058695853,21
phrog_32360,0.9505505,0.0,2
phrog_15907,0.97529095,0.018645769,6
phrog_24502,0.9453407,0.024280159,3
phrog_34711,0.97878313,0.0,2
phrog_37218,0.93588054,0.0,2
phrog_20764,0.9416668,0.058333546,4
phrog_30577,1.0,0.0,2
phrog_28338,1.0,0.0,2
phrog_26315,0.9999998,5.9604645e-08,3
phrog_29026,0.90321326,0.0,2
phrog_31669,0.9624909,0.0,2
phrog_8384,0.990555,0.008398398,13
phrog_36106,0.989212,0.0,2
phrog_19683,0.94974667,0.030493705,4
phrog_36660,0.99999994,0.0,2
phrog_9924,0.99536055,0.009842543,11
phrog_26473,0.97965974,0.008763073,3
phrog_17876,0.9655256,0.03954001,5
phrog_29740,0.9849049,0.0,2
phrog_30211,0.86869746,0.0,2
phrog_7909,0.95299053,0.046425864,15
phrog_29998,1.0000001,0.0,2
phrog_20002,0.9551997,0.015026619,4
phrog_34077,0.921863,0.0,2
phrog_33718,0.87882173,0.0,2
phrog_710,0.9411342,0.066285014,199
phrog_24264,0.99604934,0.0008142293,3
phrog_32406,0.9607706,0.0,2
phrog_2871,0.9402609,0.04234468,50
phrog_22615,1.0,4.866699e-08,3
phrog_35369,0.98891526,0.0,2
phrog_16598,0.90346795,0.07467745,6
phrog_21334,1.0000001,0.0,4
phrog_36648,0.99999994,0.0,2
phrog_31127,0.95556426,0.0,2
phrog_29768,0.9420579,0.0,2
phrog_28476,0.9980051,0.0,2
phrog_30239,0.9634331,0.0,2
phrog_19873,0.94452477,0.031908322,4
phrog_36890,0.95502484,0.0,2
phrog_27745,0.9269256,0.042911313,3
phrog_38665,1.0000001,0.0,2
phrog_17686,0.90811443,0.029485917,5
phrog_1388,0.9670154,0.05595776,107
phrog_37556,0.9947165,0.0,2
phrog_7921,0.9972821,0.00257239,14
phrog_12926,0.99926144,0.0012789968,8
phrog_2681,0.9814448,0.012230075,53
phrog_23523,0.99964875,0.00024835733,3
phrog_738,0.951066,0.030721258,193
phrog_33730,0.9902498,0.0,2
phrog_25152,0.9089132,0.036555134,3
phrog_2859,0.945908,0.057752695,50
phrog_35341,0.93548757,0.0,2
phrog_15091,0.98194635,0.014432833,6
phrog_35427,0.9754965,0.0,2
phrog_5850,0.9399599,0.04662524,22
phrog_12098,0.9998816,0.00010243269,8
phrog_4596,0.93778783,0.035690825,29
phrog_25634,0.97891736,0.014907678,3
phrog_32348,0.9994228,0.0,2
phrog_5688,0.9657844,0.029582823,23
phrog_13386,0.9720627,0.020634934,7
phrog_33056,1.0,0.0,2
phrog_34739,0.99717385,0.0,2
phrog_23245,0.99835414,0.0011637588,3
phrog_31899,1.0,0.0,2
phrog_38103,0.99317604,0.0,2
phrog_37230,0.9999999,0.0,2
phrog_28310,0.9999994,0.0,2
phrog_6381,0.92434204,0.057336863,19
phrog_27023,0.9942879,0.0025683942,3
phrog_20994,0.9739215,0.021250803,4
phrog_31641,1.0,0.0,2
phrog_11591,0.957969,0.03381208,9
phrog_21452,0.96795183,0.03204781,4
phrog_10857,0.9986747,0.0012840448,9
phrog_38117,1.0000001,0.0,2
phrog_20758,0.97061896,0.011615683,4
phrog_37224,0.78381395,0.0,2
phrog_28304,0.99948967,0.0,2
phrog_27037,0.8684358,0.029320942,3
phrog_6395,0.98684675,0.010460663,19
phrog_31655,0.99578255,0.0,2
phrog_20980,0.99368095,0.003258405,4
phrog_11585,0.9944102,0.0065128114,9
phrog_26329,0.9999998,0.0,3
phrog_21446,0.91796464,0.082035094,4
phrog_10843,1.0,1.0699361e-07,9
phrog_5844,0.9625413,0.06295229,22
phrog_35433,0.97329634,0.0,2
phrog_25620,0.8579972,0.06013796,3
phrog_4582,1.0,9.512734e-08,30
phrog_13392,0.996898,0.0047941254,7
phrog_33042,0.9802076,0.0,2
phrog_23251,0.9804036,0.013856731,3
phrog_12932,0.96837693,0.03016583,8
phrog_23537,1.0,1.1920929e-07,3
phrog_2695,0.9754003,0.030812308,53
phrog_24258,0.9830937,0.010273191,3
phrog_33724,0.9793225,0.0,2
phrog_25146,0.9863717,0.0037628734,3
phrog_35355,1.0000001,0.0,2
phrog_15085,0.8819458,0.1269437,6
phrog_22629,0.96940166,0.021636084,3
phrog_21320,0.8868701,0.054514978,4
phrog_9918,0.9604773,0.057345957,11
phrog_27989,0.8713798,0.0,2
phrog_31133,0.96103543,0.0,2
phrog_28462,0.96248955,0.0,2
phrog_27751,0.99999976,0.0,3
phrog_36884,1.0,0.0,2
phrog_19867,0.91787434,0.0580716,4
phrog_17692,0.93932426,0.03415292,5
phrog_38671,0.98528904,0.0,2
phrog_7935,0.9258189,0.037895728,14
phrog_37542,0.9972284,0.0,2
phrog_6418,0.99722743,0.002441595,19
phrog_10116,0.93778366,0.09631035,10
phrog_28489,0.9969714,0.0,2
phrog_17679,0.9712324,0.01486917,5
phrog_1377,0.94362617,0.024804736,108
phrog_27962,0.9466986,0.0,2
phrog_19654,0.94695973,0.029183703,4
phrog_16567,0.99912876,0.0009066313,6
phrog_11208,0.82517934,0.07174123,9
phrog_7706,0.91902006,0.06025348,15
phrog_29797,1.0,0.0,2
phrog_38842,0.944607,0.0,2
phrog_8435,0.9712659,0.015188773,13
phrog_12701,0.9948808,0.00886711,8
phrog_3560,0.9995862,0.0003981318,40
phrog_33917,0.97835195,0.0,2
phrog_14370,0.75816846,0.115236245,7
phrog_5111,0.9888439,0.011592508,26
phrog_5677,0.93867856,0.073979594,23
phrog_13379,0.967045,0.04508481,7
phrog_14416,0.99388087,0.0045224614,7
phrog_2118,0.8859935,0.07497973,71
phrog_25813,0.999173,0.00058471726,3
phrog_3206,0.7426996,0.15685669,45
phrog_15708,0.9714817,0.016346777,6
phrog_12067,0.98467594,0.0132712135,8
phrog_4569,0.910106,0.051342845,30
phrog_7060,0.9595703,0.038916476,17
phrog_8353,0.98595905,0.024241855,13
phrog_19132,0.97391874,0.025699513,4
phrog_16201,0.91871506,0.056444198,6
phrog_1411,0.91460496,0.06267661,105
phrog_31866,0.99999994,0.0,2
phrog_10670,0.9824263,0.013192703,10
phrog_7074,0.94629556,0.044381488,17
phrog_8347,0.82659084,0.16219549,13
phrog_19126,0.99303144,0.006968498,4
phrog_16215,0.95410377,0.027729971,6
phrog_18238,0.9453944,0.019114828,5
phrog_31872,0.9966321,0.0,2
phrog_1405,0.9905078,0.0077184094,105
phrog_10664,0.96517074,0.029130453,10
phrog_9059,0.9741048,0.020466365,12
phrog_5663,0.9237951,0.064167865,23
phrog_14402,0.9734398,0.03781281,7
phrog_25807,0.9726359,0.019349014,3
phrog_3212,0.9957713,0.012783216,45
phrog_12073,0.9673323,0.029271653,8
phrog_12715,0.96846336,0.020687873,8
phrog_33903,0.9813313,0.0,2
phrog_3574,0.87329227,0.08263699,40
phrog_14364,0.9738515,0.015413716,7
phrog_5105,0.94736713,0.040388014,26
phrog_10102,0.9891203,0.0065164333,10
phrog_19898,0.8567586,0.07569658,4
phrog_1363,0.96956366,0.027137494,109
phrog_19640,0.9308844,0.037192073,4
phrog_27976,1.0,0.0,2
phrog_16573,0.8771858,0.1159965,6
phrog_7712,0.9059101,0.072927326,15
phrog_8421,0.8523763,0.075759724,13
phrog_38856,0.9999471,0.0,2
phrog_29783,1.0,0.0,2
phrog_25191,0.99403596,0.0042171716,3
phrog_4233,0.9574879,0.022370452,33
phrog_35382,0.9983738,0.0,2
phrog_923,0.7173609,0.18416871,159
phrog_15052,0.9661516,0.019529171,6
phrog_2642,0.9830095,0.021527158,54
phrog_13423,0.96257764,0.036990765,7
phrog_22826,0.56895655,0.21385893,3
phrog_9717,0.99944395,0.00079710875,11
phrog_36853,0.9185701,0.0,2
phrog_27786,0.9438503,0.03745241,3
phrog_6424,0.98195964,0.03054231,19
phrog_17645,0.95929337,0.020333527,5
phrog_29973,1.0000002,0.0,2
phrog_37595,0.9942471,0.0,2
phrog_18576,0.9427158,0.031490937,5
phrog_19668,0.95396596,0.020439267,4
phrog_8409,0.9900453,0.009216217,13
phrog_11234,0.97975135,0.03768946,9
phrog_26498,0.98276645,0.012185946,3
phrog_20957,0.9932444,0.0054929513,4
phrog_31682,0.73509604,0.0,2
phrog_11552,0.9990227,0.0008741982,9
phrog_21491,1.0,0.0,4
phrog_10894,0.9802989,0.01439645,9
phrog_17123,0.93397796,0.040849593,5
phrog_18210,0.8859084,0.059187632,5
phrog_9071,0.9783584,0.032463867,12
phrog_6342,0.92627764,0.062199283,19
phrog_13345,0.9880406,0.008639787,7
phrog_33095,0.78161436,0.0,2
phrog_23286,0.9968795,0.0022066124,3
phrog_2124,0.78078586,0.12410012,71
phrog_5893,0.94513476,0.039619442,21
phrog_15734,0.96928763,0.020229533,6
phrog_22198,0.99020535,0.0069257105,3
phrog_34922,0.9628513,0.0,2
phrog_4555,0.841145,0.24020755,30
phrog_13351,0.9766391,0.015322057,7
phrog_33081,0.95932686,0.0,2
phrog_2130,0.92525345,0.033351783,71
phrog_23292,0.8907173,0.050031602,3
phrog_5887,0.94873077,0.031602535,21
phrog_15720,0.951183,0.026727691,6
phrog_4541,0.994032,0.011761509,30
phrog_34936,0.9990816,0.0,2
phrog_31696,0.9982432,0.0,2
phrog_20943,0.9522128,0.027795957,4
phrog_11546,0.92113847,0.08123357,9
phrog_7048,0.95261407,0.06885866,17
phrog_16229,0.903878,0.054836724,6
phrog_21485,1.0000001,1.1920929e-07,4
phrog_10880,0.99090195,0.006150761,9
phrog_17137,0.97844803,0.01781149,5
phrog_1439,0.9402087,0.036957916,104
phrog_18204,1.0,0.0,5
phrog_9065,0.97750646,0.01856262,12
phrog_30588,0.99198604,0.0,2
phrog_6356,0.92139924,0.05533729,19
phrog_10658,0.99145323,0.012147638,10
phrog_9703,0.9248327,0.07355608,11
phrog_6430,0.9176614,0.07189315,19
phrog_27792,0.9461176,0.03810058,3
phrog_36847,0.9999998,0.0,2
phrog_29967,0.9886289,0.0,2
phrog_17651,0.9598983,0.04911452,5
phrog_18562,0.7308055,0.09652739,5
phrog_37581,0.9380246,0.0,2
phrog_17889,0.9653842,0.018710531,5
phrog_11220,0.93551517,0.026400017,9
phrog_12729,0.99708015,0.00469479,8
phrog_4227,0.98964065,0.008564528,33
phrog_25185,0.94955397,0.02799454,3
phrog_937,0.9096073,0.081024826,157
phrog_35396,0.99612844,0.0,2
phrog_3548,0.99764484,0.0030883746,40
phrog_15046,0.97208554,0.016520599,6
phrog_34088,0.9608349,0.0,2
phrog_14358,0.9769858,0.01784902,7
phrog_2656,0.9455317,0.05341678,54
phrog_5139,0.8763953,0.13540713,25
phrog_13437,0.96198875,0.026478939,7
phrog_22832,0.99630433,0.002613189,3
phrog_22775,0.99875355,0.00088122033,3
phrog_35209,1.0000002,0.0,2
phrog_32566,0.99999976,0.0,2
phrog_2911,0.94261324,0.02981286,49
phrog_33678,0.99399126,0.0,2
phrog_670,0.8525116,0.117945634,210
phrog_24304,0.97897416,0.013834991,3
phrog_34117,0.96770716,0.0,2
phrog_7869,0.9999997,9.2704816e-08,15
phrog_20162,0.77658767,0.09183484,4
phrog_30371,0.9995154,0.0,2
phrog_26513,0.9806287,0.013697741,3
phrog_17916,0.95706177,0.03258861,5
phrog_29620,0.9990878,0.0,2
phrog_8582,0.9615633,0.042560592,13
phrog_36700,0.9026385,0.0,2
phrog_9844,0.9136441,0.07412958,11
phrog_19085,0.96663254,0.02455556,4
phrog_36066,0.9920814,0.0,2
phrog_26275,0.9944256,0.0039416295,3
phrog_29146,0.9999998,0.0,2
phrog_31709,0.99576056,0.0,2
phrog_30417,1.0000001,0.0,2
phrog_28258,1.0000001,0.0,2
phrog_37378,0.9875203,0.0,2
phrog_20604,0.94731903,0.029965349,4
phrog_34671,1.0000001,0.0,2
phrog_15867,0.9967521,0.001231422,6
phrog_24462,1.0,9.733398e-08,3
phrog_116,0.7375837,0.1841324,774
phrog_32200,0.9643553,0.0,2
phrog_22013,0.9636004,0.025738463,3
phrog_5918,0.94056237,0.043602277,21
phrog_23319,0.97000843,0.02120717,3
phrog_34665,0.9745725,0.0,2
phrog_15873,0.93830043,0.040219866,6
phrog_102,0.851077,0.09030111,889
phrog_24476,0.9436796,0.02064097,3
phrog_32214,1.0000001,0.0,2
phrog_25768,1.0,9.733398e-08,3
phrog_22007,0.95535177,0.031571083,3
phrog_36072,0.93736184,0.0,2
phrog_19091,0.7103062,0.2047323,4
phrog_26261,0.99994653,3.7904072e-05,3
phrog_29152,0.97884196,0.0,2
phrog_30403,0.97083926,0.0,2
phrog_20610,0.9696429,0.030357122,4
phrog_20176,0.99965554,0.00034436584,4
phrog_38739,0.9999998,0.0,2
phrog_27619,0.91255236,0.061834946,3
phrog_9688,0.98413706,0.028047444,11
phrog_30365,0.9563364,0.0,2
phrog_26507,0.9726816,0.010550649,3
phrog_8596,0.9645491,0.037932754,13
phrog_29634,0.96447086,0.0,2
phrog_17902,0.9756009,0.012598815,5
phrog_36714,0.9999998,0.0,2
phrog_9850,0.7667987,0.11388663,11
phrog_21268,0.9957327,0.0042673945,4
phrog_22761,1.0000002,6.8825514e-08,3
phrog_2905,0.98882204,0.03449092,49
phrog_32572,0.958142,0.0,2
phrog_24310,0.99548626,0.001922659,3
phrog_664,0.6897835,0.21174511,211
phrog_34103,0.992205,0.0,2
phrog_38711,0.9986169,0.0,2
phrog_7855,0.93959486,0.035826936,15
phrog_37422,1.0000001,0.0,2
phrog_28502,0.91719073,0.0,2
phrog_27631,0.9999998,5.9604645e-08,3
phrog_19907,0.9968985,0.00175862,4
phrog_6593,0.9648966,0.023767032,18
phrog_31053,1.0,0.0,2
phrog_11383,0.6031007,0.27189553,9
phrog_9878,0.95061326,0.024908235,11
phrog_21240,0.96426296,0.035157826,4
phrog_35235,1.0000004,0.0,2
phrog_894,0.76064056,0.17214745,162
phrog_22749,0.99665403,0.0003914014,3
phrog_25026,0.91714644,0.01774666,3
phrog_4384,0.8917816,0.103948966,31
phrog_13594,0.99631447,0.0030977342,7
phrog_24338,0.95459986,0.032102663,3
phrog_22991,0.80286926,0.08507252,3
phrog_33644,0.9704069,0.0,2
phrog_12852,0.9591094,0.028525809,8
phrog_23457,0.8823417,0.04258352,3
phrog_25998,0.9307794,0.024532953,3
phrog_23331,0.8046227,0.13815293,3
phrog_2093,0.9301533,0.048956968,72
phrog_33122,0.9999999,0.0,2
phrog_34895,0.9988579,0.0,2
phrog_25740,0.99518806,0.0028743052,3
phrog_5924,0.991695,0.014238966,21
phrog_35553,0.9919351,0.0,2
phrog_15683,0.9706325,0.022561096,6
phrog_21526,0.9039132,0.050569057,4
phrog_10923,0.9976003,0.0027231546,9
phrog_31735,0.99794686,0.0,2
phrog_26249,0.9880612,0.008406693,3
phrog_28264,0.99932355,0.0,2
phrog_27157,0.99494237,0.003576385,3
phrog_17094,0.94621134,0.029330889,5
phrog_38077,0.9960447,0.0,2
phrog_20638,0.93905514,0.031543918,4
phrog_37344,0.9999997,0.0,2
phrog_21532,0.9736312,0.01691465,4
phrog_10937,0.9703403,0.035180278,9
phrog_31721,0.97216606,0.0,2
phrog_28270,0.99999976,0.0,2
phrog_27143,0.9970885,0.002058733,3
phrog_38063,0.9740945,0.0,2
phrog_17080,0.98431695,0.017816074,5
phrog_37350,0.98059547,0.0,2
phrog_34659,1.0000001,0.0,2
phrog_14589,0.90071017,0.048887603,7
phrog_2087,0.9535846,0.025382925,72
phrog_23325,1.0000001,0.0,3
phrog_33136,0.9975795,0.0,2
phrog_25754,0.8388984,0.06557413,3
phrog_34881,1.0,0.0,2
phrog_32228,0.9841752,0.0,2
phrog_35547,0.9946248,0.0,2
phrog_5930,0.9607535,0.054101836,21
phrog_3399,0.7658127,0.22815542,42
phrog_15697,0.95527744,0.03216317,6
phrog_880,0.83991355,0.15228367,163
phrog_35221,0.920273,0.0,2
phrog_33888,0.99999994,0.0,2
phrog_4390,0.91226596,0.043544896,31
phrog_25032,0.97735524,0.01010183,3
phrog_2939,0.9279724,0.048019584,49
phrog_658,0.75107354,0.13852385,214
phrog_13580,0.9767436,0.016691834,7
phrog_33650,0.96469563,0.0,2
phrog_22985,0.98534364,0.0070873173,3
phrog_12846,0.98686033,0.00774923,8
phrog_23443,0.83775634,0.114723384,3
phrog_38705,0.99996287,0.0,2
phrog_37436,0.9999995,0.0,2
phrog_7841,0.97655654,0.036635537,15
phrog_28516,1.0,0.0,2
phrog_30359,0.9967068,0.0,2
phrog_6587,0.7589649,0.16833219,18
phrog_10089,0.9394673,0.050771635,10
phrog_19913,0.99454355,0.0036246816,4
phrog_27625,1.0,9.733398e-08,3
phrog_31047,0.9653746,0.0,2
phrog_29608,0.9849353,0.0,2
phrog_11397,0.99878204,0.002278205,9
phrog_7699,0.9619647,0.023146188,15
phrog_21254,0.92862064,0.03594577,4
phrog_36728,1.0,0.0,2
phrog_7672,0.9532276,0.020370396,15
phrog_8541,0.9877972,0.016584208,13
phrog_19720,0.9641282,0.026630543,4
phrog_27816,0.9226723,0.041641016,3
phrog_16413,0.9956692,0.0038456183,6
phrog_9887,0.9721066,0.018402593,11
phrog_1203,0.9459617,0.051572375,125
phrog_10062,0.76137,0.21553566,10
phrog_5065,0.96260035,0.03303816,26
phrog_14204,0.97347707,0.020119667,7
phrog_33863,1.0,0.0,2
phrog_3414,0.93774676,0.050264686,42
phrog_12675,0.982319,0.014189857,8
phrog_12113,0.9733723,0.017720612,8
phrog_3372,0.9909729,0.020589126,42
phrog_14562,0.9200862,0.0558162,7
phrog_25967,0.94582224,0.026760073,3
phrog_5703,0.97256476,0.03414744,22
phrog_10704,0.9660029,0.023335604,10
phrog_9139,0.90351313,0.05411195,12
phrog_18358,0.99904025,0.000423001,5
phrog_31912,0.9999999,0.0,2
phrog_38088,0.9199755,0.0,2
phrog_1565,0.96336734,0.02294478,96
phrog_19046,0.9252854,0.04569449,4
phrog_16375,0.9378063,0.050780848,6
phrog_7114,0.9048887,0.09176589,17
phrog_8227,0.99739444,0.0063821976,14
phrog_29185,1.0000002,0.0,2
phrog_10710,0.9873704,0.0064224023,10
phrog_1571,0.7932351,0.17991012,95
phrog_31906,0.92877835,0.0,2
phrog_19052,0.99785304,0.0021469593,4
phrog_16361,1.0,1.3238852e-07,6
phrog_7100,0.8470955,0.10333156,17
phrog_29191,0.9999996,0.0,2
phrog_8233,0.94537896,0.043602142,14
phrog_12107,0.80569047,0.10354084,8
phrog_4409,0.9695947,0.029118225,31
phrog_3366,0.87421834,0.09847174,43
phrog_15668,0.9684318,0.026053904,6
phrog_14576,0.99995714,6.796731e-05,7
phrog_2078,0.9734575,0.019113073,72
phrog_25973,1.0,1.1920929e-07,3
phrog_5717,0.8513181,0.08179981,22
phrog_13219,0.9882708,0.00797251,7
phrog_5071,1.0,1.2353247e-07,26
phrog_14210,0.9890202,0.01023015,7
phrog_3400,0.9891824,0.03379993,42
phrog_33877,1.0,0.0,2
phrog_12661,0.9578846,0.0424982,8
phrog_11368,0.9994782,0.0006539233,9
phrog_7666,0.9843671,0.014929192,15
phrog_8555,0.9871773,0.015059947,13
phrog_27802,0.9939723,0.0018160768,3
phrog_19734,0.74248797,0.18084556,4
phrog_9893,0.9149391,0.037324883,11
phrog_16407,0.91974217,0.060943052,6
phrog_17719,0.940688,0.031398848,5
phrog_1217,0.9070838,0.07179797,123
phrog_6578,0.9060208,0.070698455,18
phrog_10076,1.0000004,1.005261e-07,10
phrog_5059,0.8631905,0.14184901,26
phrog_13557,0.82519794,0.080178306,7
phrog_22952,1.0,6.8825514e-08,3
phrog_33687,0.9999997,0.0,2
phrog_12891,0.9948821,0.005909703,8
phrog_14238,0.9307706,0.047539018,7
phrog_2736,0.926119,0.22156079,52
phrog_23494,0.90744877,0.06544372,3
phrog_857,0.7886873,0.1925739,168
phrog_3428,0.8611446,0.08984185,42
phrog_15126,0.99995786,3.9319224e-05,6
phrog_12649,0.94126034,0.03306655,8
phrog_4347,0.9172302,0.124856755,32
phrog_32599,0.92223257,0.0,2
phrog_31090,1.0000002,0.0,2
phrog_11340,0.9942187,0.002812425,9
phrog_21283,0.96995276,0.013668627,4
phrog_29807,1.0000001,0.0,2
phrog_17731,0.6847543,0.116757736,5
phrog_18402,0.964592,0.022964654,5
phrog_7896,0.9004838,0.044264473,15
phrog_9663,0.9923714,0.011418658,11
phrog_6550,0.95444274,0.026621604,18
phrog_36927,0.9385152,0.0,2
phrog_9105,0.9817489,0.02069412,12
phrog_6236,0.8662445,0.08604963,19
phrog_10738,0.9394991,0.04257048,10
phrog_27194,0.99999976,3.4412757e-08,3
phrog_17057,0.94416636,0.03040026,5
phrog_1559,0.9695244,0.033116374,96
phrog_18364,0.89482564,0.057408374,5
phrog_37387,0.99949145,0.0,2
phrog_16349,0.9360076,0.028294936,6
phrog_36099,0.99117255,0.0,2
phrog_20823,0.9863998,0.008426001,4
phrog_11426,0.96435696,0.055830207,9
phrog_7128,0.98564506,0.014346283,17
phrog_4421,0.7857395,0.13313456,31
phrog_34856,1.0000002,0.0,2
phrog_25783,0.98405975,0.011271387,3
phrog_35590,0.93253905,0.0,2
phrog_15640,0.94391894,0.031730987,6
phrog_2050,0.8713015,0.07596287,73
phrog_13231,0.9616129,0.028429579,7
phrog_15898,0.95664686,0.025712598,6
phrog_25797,0.9691922,0.02178447,3
phrog_34842,0.9999999,0.0,2
phrog_4435,0.96127045,0.025501216,31
phrog_35584,0.98262787,0.0,2
phrog_15654,0.9959641,0.0033248826,6
phrog_2044,0.8637545,0.07869703,74
phrog_13225,0.92980814,0.03717755,7
phrog_24489,0.95135874,0.031605273,3
phrog_9111,0.9758333,0.014016031,12
phrog_27180,0.8998998,0.0038468007,3
phrog_6222,0.9334031,0.045514546,19
phrog_17043,1.0000002,1.8848644e-07,5
phrog_37393,0.9965194,0.0,2
phrog_18370,0.94257414,0.030529782,5
phrog_20837,1.0000001,1.1920929e-07,4
phrog_11432,0.99618477,0.0071375156,9
phrog_31084,0.99999964,0.0,2
phrog_8569,0.9117493,0.053302024,13
phrog_11354,0.94402474,0.052541934,9
phrog_21297,0.82019776,0.11914477,4
phrog_19708,0.9532265,0.03281875,4
phrog_17725,0.996645,0.0018740109,5
phrog_29813,1.0000002,0.0,2
phrog_20189,0.7256593,0.27434072,4
phrog_7882,0.918504,0.101784885,15
phrog_18416,0.9289566,0.08197581,5
phrog_9677,0.8679186,0.16548613,11
phrog_36933,0.9940168,0.0,2
phrog_6544,0.97628266,0.038733825,18
phrog_13543,0.90994865,0.14105767,7
phrog_33693,0.99997926,0.0,2
phrog_22946,0.9535727,0.03282915,3
phrog_12885,0.8361176,0.08281463,8
phrog_23480,0.90477103,0.06733684,3
phrog_2722,0.9670704,0.022231568,52
phrog_843,0.88079005,0.093515866,171
phrog_15132,0.93050534,0.02797297,6
phrog_4353,0.8874481,0.08512047,31
phrog_22211,0.85842806,0.100106604,3
phrog_32002,1.0000001,0.0,2
phrog_314,0.89138055,0.07615401,390
phrog_24660,0.99081254,0.0032047976,3
phrog_4804,0.9608327,0.032041498,28
phrog_34473,0.92019874,0.0,2
phrog_20406,0.9649547,0.035045207,4
phrog_38249,0.97114086,0.0,2
phrog_18199,0.8245503,0.06614318,5
phrog_11803,0.9527145,0.04359108,9
phrog_30615,0.99783254,0.0,2
phrog_27369,0.9545738,0.014940794,3
phrog_29344,0.89270836,0.0,2
phrog_26077,0.87449163,0.028979639,3
phrog_21718,0.90875745,0.043832995,4
phrog_19287,0.9590638,0.018532367,4
phrog_36264,0.99443275,0.0,2
phrog_6975,0.9379977,0.077037305,17
phrog_36502,1.0000002,0.0,2
phrog_8780,0.976801,0.019507695,13
phrog_29422,1.0000001,0.0,2
phrog_26711,0.9755774,0.016215447,3
phrog_18827,0.93451434,0.06450578,4
phrog_30173,0.9990213,0.0,2
phrog_20360,0.998343,0.001657486,4
phrog_8958,0.9437463,0.046743814,12
phrog_34315,0.8967243,0.0,2
phrog_23669,0.87543374,0.088081546,3
phrog_24106,0.9397202,0.030857045,3
phrog_472,0.65043265,0.21532297,284
phrog_25218,0.9877682,0.006541969,3
phrog_32764,0.9999997,0.0,2
phrog_13972,0.79936826,0.098531075,7
phrog_22577,0.9641409,0.0037539243,3
phrog_34301,0.9596586,0.0,2
phrog_466,0.89041144,0.083336934,286
phrog_24112,0.9711481,0.004888902,3
phrog_3819,0.9372808,0.038231097,37
phrog_32770,0.9999997,0.0,2
phrog_13966,0.98281807,0.018113703,7
phrog_22563,0.99190044,0.0057273353,3
phrog_36516,0.964181,0.0,2
phrog_6961,0.9977704,0.0026539823,17
phrog_29436,0.9394429,0.0,2
phrog_8794,0.90231586,0.04718379,13
phrog_31279,0.9999999,0.0,2
phrog_18833,0.9386819,0.030050484,4
phrog_26705,0.9976042,0.0016941488,3
phrog_30167,0.93296736,0.0,2
phrog_28728,0.9907116,0.0,2
phrog_20374,0.99999994,5.9604645e-08,4
phrog_37608,1.0000004,0.0,2
phrog_20412,0.9670264,0.015549073,4
phrog_11817,0.9518336,0.03936573,9
phrog_30601,1.0000001,0.0,2
phrog_29350,1.0000004,0.0,2
phrog_1968,0.9074584,0.09646462,77
phrog_26063,0.97979206,0.014289019,3
phrog_36270,0.907244,0.0,2
phrog_19293,0.9138255,0.07618635,4
phrog_35779,0.9862848,0.0,2
phrog_22205,0.978255,0.013842721,3
phrog_32016,0.9982934,0.0,2
phrog_24674,0.98403263,0.0052840514,3
phrog_300,0.95843595,0.04672494,406
phrog_33308,1.0,0.0,2
phrog_34467,0.99138224,0.0,2
phrog_4810,0.8822641,0.10293985,28
phrog_37146,0.9771923,0.0,2
phrog_1798,0.99999565,2.748785e-05,84
phrog_17296,0.8715957,0.07511898,5
phrog_38275,0.98847204,0.0,2
phrog_27355,0.92713135,0.009397683,3
phrog_28066,0.99295855,0.0,2
phrog_30629,1.0000001,0.0,2
